workerId,status,Age,Education,Gender,AI.Knowledge,AI.Knowledge.2,judgment,agent,Response,experiment,outcome,modality
A2OX8TSRCU6NKD,active,45 - 54,graduate,Female,Completely familiar,None,Counterfactual,Driver,52,ai_exp,positive,LinguisticAI
A2XQ3P6M9NZNYB,active,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,40,ai_exp,positive,SensoryAI
A3O3DC6ND7Y9OS,active,25 - 34,undergraduate,Female,Completely familiar,Moderate,Counterfactual,Driver,38,ai_exp,positive,SensoryAI
A12J4IRF5Z06BT,inactive,35 - 44,undergraduate,Male,Somewhat familiar,Extensive,Counterfactual,Driver,70,ai_exp,positive,LinguisticAI
A2P53AN2M8IWFP,active,25 - 34,graduate,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3IDG9C18BCATK,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AG707KZT39EZU,active,45 - 54,high school,Female,Somewhat familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2616JPJO73667,active,25 - 34,high school,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,37,ai_exp,positive,SensoryAI
A207MWA5U0GWA5,inactive,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2TL53L560W89V,active,Over 55,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,Driver,71,ai_exp,positive,LinguisticAI
A2ZJSBAM7CVBKP,inactive,35 - 44,undergraduate,Female,Somewhat unfamiliar,A little,Counterfactual,Driver,70,ai_exp,positive,LinguisticAI
A1N93G08WP4XH7,inactive,25 - 34,high school,Female,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,34,ai_exp,positive,SensoryAI
A2VNSNAN1LZBAM,inactive,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A1HNNX44U3OF0X,active,45 - 54,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,-28,ai_exp,positive,SensoryAI
A1ZE87WEYCA44A,active,Over 55,high school,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A1XBWSV6TWJUU8,active,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,42,ai_exp,positive,LinguisticAI
A1NLP66FKHBS4V,inactive,Over 55,undergraduate,Female,Somewhat familiar,Significant,Counterfactual,Driver,41,ai_exp,positive,SensoryAI
A11FFJZ0C984W4,inactive,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,83,ai_exp,positive,LinguisticAI
A1JI19KPIVNL3Y,inactive,45 - 54,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AJ7JFYKBG85ZV,active,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,81,ai_exp,positive,SensoryAI
A3B9M6H2PTCQWX,active,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,48,ai_exp,positive,SensoryAI
A20CGE508BF5IE,inactive,25 - 34,undergraduate,Male,Somewhat familiar,None,Counterfactual,Driver,-32,ai_exp,positive,SensoryAI
A1V2H0UF94ATWY,inactive,Over 55,high school,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
APRZ7BR8C0ZMQ,active,Over 55,undergraduate,Male,Somewhat familiar,Extensive,Counterfactual,Driver,83,ai_exp,positive,LinguisticAI
A25ZZOSL7MVU22,active,25 - 34,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2VUF0V7HT51Q3,active,35 - 44,graduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,68,ai_exp,positive,LinguisticAI
AZ5ZYUCAQ0XDL,inactive,35 - 44,undergraduate,Male,Somewhat familiar,None,Counterfactual,Driver,68,ai_exp,positive,SensoryAI
A8TFVGAEEN2EC,active,18 - 24,undergraduate,Male,Neither familiar  nor unfamiliar,Moderate,Counterfactual,Driver,23,ai_exp,positive,LinguisticAI
A1CMDCHS6TMIHU,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,56,ai_exp,positive,LinguisticAI
A3EA4SHCLJ1UZQ,inactive,35 - 44,high school,Male,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,65,ai_exp,positive,SensoryAI
AGILQEFEPEK7N,active,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,53,ai_exp,positive,SensoryAI
A276TOSEU7TQ8Y,inactive,35 - 44,undergraduate,Male,Neither familiar  nor unfamiliar,Moderate,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2I4A4WGWII18Z,active,45 - 54,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,69,ai_exp,positive,LinguisticAI
A2ML4TEAJTDQD0,inactive,45 - 54,high school,Male,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A6ZAKE3FP8YKY,inactive,25 - 34,graduate,Male,Somewhat familiar,A little,Counterfactual,Driver,66,ai_exp,positive,SensoryAI
AEOVYZ83Q3GX4,active,25 - 34,undergraduate,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
ASNMT3I94HZ44,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,Moderate,Counterfactual,Driver,14,ai_exp,positive,LinguisticAI
A19ALKELIV81IO,active,25 - 34,graduate,Male,Somewhat unfamiliar,None,Counterfactual,Driver,2,ai_exp,positive,LinguisticAI
A1AZLJ3R5FQ9B7,active,Over 55,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A1IZ4NX41GKU4X,inactive,25 - 34,undergraduate,Male,Completely familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3I9XLIHPPWPN1,inactive,Over 55,graduate,Female,Somewhat familiar,A little,Counterfactual,Driver,87,ai_exp,positive,SensoryAI
A38S1M9I6HIBJG,active,45 - 54,high school,Male,Somewhat familiar,Moderate,Counterfactual,Driver,33,ai_exp,positive,SensoryAI
ABNR8ID5Q3CYA,active,45 - 54,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,Driver,68,ai_exp,positive,SensoryAI
A19H6QRCGKBOUH,active,45 - 54,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AGA76ECMXGOTF,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A19L8SNH73AX1Z,inactive,Over 55,high school,Female,Somewhat familiar,None,Counterfactual,Driver,30,ai_exp,positive,LinguisticAI
A49A0FF6ZXYDU,active,45 - 54,undergraduate,Female,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,99,ai_exp,positive,LinguisticAI
A2DSAZ28AEGRYX,active,25 - 34,graduate,Male,Completely familiar,Significant,Counterfactual,Driver,44,ai_exp,positive,SensoryAI
A27AK750Y9M9KH,inactive,Over 55,graduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3MUW3RCHP2BBJ,active,35 - 44,undergraduate,Prefer not to say,Somewhat familiar,None,Counterfactual,Driver,69,ai_exp,positive,LinguisticAI
AZTQX7APEZXME,inactive,18 - 24,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,61,ai_exp,positive,LinguisticAI
A2VFCWCKU97RNK,inactive,25 - 34,graduate,Female,Completely familiar,Significant,Counterfactual,Driver,94,ai_exp,positive,LinguisticAI
A2B6WQG0A9CKXQ,inactive,25 - 34,graduate,Female,Somewhat familiar,A little,Counterfactual,Driver,50,ai_exp,positive,LinguisticAI
A1LDM9B0KIDY5I,active,18 - 24,high school,Male,Somewhat familiar,Moderate,Counterfactual,Driver,-70,ai_exp,positive,SensoryAI
A3UZYBO3EGBDWR,inactive,25 - 34,high school,Male,Completely familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A1NDMFN9A5G25G,active,35 - 44,undergraduate,Male,Somewhat unfamiliar,None,Counterfactual,Driver,52,ai_exp,positive,LinguisticAI
A1ZVC2VT88SYEP,active,25 - 34,high school,Male,Somewhat familiar,A little,Counterfactual,Driver,56,ai_exp,positive,SensoryAI
A17ZTBC2843EBM,active,Over 55,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,32,ai_exp,positive,LinguisticAI
A1JO6AY55FG7QU,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,48,ai_exp,positive,LinguisticAI
A1TA30P0NOOGE2,active,35 - 44,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,Driver,60,ai_exp,positive,LinguisticAI
A3NXIIFJG95TXU,active,25 - 34,undergraduate,Male,Completely familiar,Moderate,Counterfactual,Driver,52,ai_exp,positive,SensoryAI
A2CFI1X8OKYIL2,inactive,35 - 44,high school,Female,Somewhat familiar,Moderate,Counterfactual,Driver,71,ai_exp,positive,LinguisticAI
A2CSGR33WTRXO0,inactive,18 - 24,graduate,Female,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3F51C49T9A34D,active,Over 55,graduate,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A1E3MR98PNWZBD,inactive,45 - 54,high school,Female,Somewhat familiar,None,Counterfactual,Driver,38,ai_exp,positive,SensoryAI
ACON9O9NMFOHE,active,25 - 34,high school,Male,Completely unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A6U2C66WQ7QQN,inactive,35 - 44,high school,Female,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A157L6Z8QU3SDE,active,25 - 34,undergraduate,Male,Somewhat familiar,Extensive,Counterfactual,Driver,99,ai_exp,positive,LinguisticAI
A2OS3NGWKOM69E,active,45 - 54,high school,Male,Somewhat familiar,None,Counterfactual,Driver,70,ai_exp,positive,SensoryAI
AHZP05WVFXXCG,inactive,35 - 44,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2MUOD1JHWJ735,active,25 - 34,high school,Female,Somewhat familiar,None,Counterfactual,Driver,86,ai_exp,positive,LinguisticAI
A2LLKGCZETGPQ6,inactive,18 - 24,high school,Male,Completely unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3GE84T9AR3YS9,active,25 - 34,graduate,Female,Somewhat unfamiliar,A little,Counterfactual,Driver,69,ai_exp,positive,LinguisticAI
A1ARY2P1UWNNRD,active,25 - 34,undergraduate,Male,Completely familiar,None,Counterfactual,Driver,36,ai_exp,positive,SensoryAI
A2TZAXWOB3JMNV,inactive,45 - 54,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AFRKVRPZ2RHY8,inactive,35 - 44,undergraduate,Male,Somewhat unfamiliar,None,Counterfactual,Driver,47,ai_exp,positive,LinguisticAI
AZCGSVDT79E6X,inactive,25 - 34,high school,Male,Somewhat familiar,Extensive,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3OPRR8AXT6OSJ,inactive,45 - 54,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3VXI8ULCTDL64,active,35 - 44,graduate,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,38,ai_exp,positive,SensoryAI
ACFPXI6LMHSZU,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3N15463MQO5VF,inactive,35 - 44,undergraduate,Female,Somewhat familiar,Moderate,Counterfactual,Driver,45,ai_exp,positive,SensoryAI
A3L459M9ME6WKI,active,35 - 44,undergraduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,77,ai_exp,positive,LinguisticAI
A1KUV27T2EOJJH,active,18 - 24,high school,Female,Somewhat familiar,None,Counterfactual,Driver,89,ai_exp,positive,LinguisticAI
A24Y5N25ZC4EOD,inactive,Over 55,high school,Male,Somewhat familiar,None,Counterfactual,Driver,37,ai_exp,positive,SensoryAI
AL51KTD0WITH9,inactive,45 - 54,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,50,ai_exp,positive,LinguisticAI
A2R0I39QFFQKXH,inactive,Over 55,high school,Female,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2DF8W7SDWLURD,inactive,45 - 54,high school,Female,Completely unfamiliar,None,Counterfactual,Driver,64,ai_exp,positive,LinguisticAI
A8B4WA1QFNUAW,inactive,35 - 44,high school,Female,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3U4MAPO0W65KH,active,Over 55,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,68,ai_exp,positive,SensoryAI
A1V0JTFQA3X0HZ,inactive,35 - 44,graduate,Female,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,91,ai_exp,positive,LinguisticAI
A2KRPK3GQR0GA9,inactive,35 - 44,high school,Male,Completely familiar,Extensive,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AMHUDJ44HF1ZH,active,Over 55,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2SKY4RRWII0BF,inactive,Over 55,high school,Male,Somewhat familiar,Moderate,Counterfactual,Driver,38,ai_exp,positive,SensoryAI
A3DUPRZSMU9W5R,active,45 - 54,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,Driver,68,ai_exp,positive,SensoryAI
AEZAQAXBFXYAT,active,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,71,ai_exp,positive,LinguisticAI
A1GRLZL4F72RBJ,inactive,45 - 54,undergraduate,Male,Somewhat unfamiliar,Moderate,Counterfactual,Driver,35,ai_exp,positive,LinguisticAI
A2O8I5KDFW41DO,active,35 - 44,undergraduate,Male,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AJMBXR9T9XOUG,active,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,85,ai_exp,positive,LinguisticAI
A15DXD3Z1AHK6C,inactive,25 - 34,graduate,Male,Somewhat familiar,A little,Counterfactual,Driver,50,ai_exp,positive,LinguisticAI
A1KWC8TW8ANBQ8,active,Over 55,undergraduate,Female,Somewhat familiar,Significant,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
AB8XECKH1JO8P,inactive,25 - 34,undergraduate,Female,Completely familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AKZD89B2WLSX7,inactive,45 - 54,graduate,Female,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3PNM68OZPN847,active,25 - 34,high school,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3GXC3VG37CQ3G,inactive,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,70,ai_exp,positive,SensoryAI
A18Q4MV5K4AP3A,active,35 - 44,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,40,ai_exp,positive,SensoryAI
AOEO9ZV81R0I4,active,45 - 54,undergraduate,Male,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,-67,ai_exp,positive,SensoryAI
A1CZ2GB5LZ9O5H,active,Over 55,high school,Female,Somewhat familiar,A little,Counterfactual,Driver,39,ai_exp,positive,LinguisticAI
ASY5W2HJPIPF4,inactive,35 - 44,undergraduate,Male,Somewhat unfamiliar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A1M3KGD9H8RTBH,active,45 - 54,undergraduate,Prefer not to say,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A39D2O58VQ5GMO,inactive,25 - 34,high school,Female,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A108W7J8TZMI8G,active,35 - 44,high school,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2DLV3WN24WTDS,inactive,Over 55,undergraduate,Female,Somewhat unfamiliar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3SEZKKY4AK5BX,inactive,35 - 44,graduate,Female,Somewhat familiar,None,Counterfactual,Driver,72,ai_exp,positive,SensoryAI
A747P92XNGD4W,active,35 - 44,graduate,Female,Somewhat familiar,Moderate,Counterfactual,Driver,38,ai_exp,positive,LinguisticAI
A2EN7Q9EZAT638,active,35 - 44,graduate,Male,Completely familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AOJD8D9NXVAR3,inactive,Over 55,graduate,Female,Somewhat unfamiliar,None,Counterfactual,Driver,68,ai_exp,positive,LinguisticAI
A2VAY8MBDZ834I,inactive,45 - 54,high school,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,71,ai_exp,positive,SensoryAI
A3P74FP62XNVYI,active,Over 55,high school,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A1HK32MD7F0B7F,active,35 - 44,graduate,Male,Somewhat unfamiliar,A little,Counterfactual,Driver,68,ai_exp,positive,LinguisticAI
AMKU7YXM3RZ8I,inactive,25 - 34,graduate,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A27CEAL8PWSAG5,inactive,45 - 54,high school,Female,Somewhat familiar,A little,Counterfactual,Driver,-30,ai_exp,positive,SensoryAI
A334XVDF4AIYQS,active,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3SETW6ELRDABV,inactive,35 - 44,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,38,ai_exp,positive,SensoryAI
A125AOX978LDG7,inactive,35 - 44,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,63,ai_exp,positive,LinguisticAI
A748N8WFG2HR4,active,45 - 54,undergraduate,Female,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,-67,ai_exp,positive,SensoryAI
A1160COTUR26JZ,inactive,45 - 54,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2THN8O1IQIRP7,active,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,66,ai_exp,positive,SensoryAI
A37JSOJH9695SM,active,25 - 34,undergraduate,Male,Completely familiar,A little,Counterfactual,Driver,70,ai_exp,positive,LinguisticAI
A21A1WG4T60KG0,inactive,25 - 34,high school,Male,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,34,ai_exp,positive,LinguisticAI
A1DKVUTOBPQH11,active,35 - 44,undergraduate,Male,Somewhat familiar,Extensive,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3SGVL69ZBJ9CP,active,35 - 44,graduate,Male,Somewhat familiar,A little,Counterfactual,Driver,49,ai_exp,positive,SensoryAI
A18G2CLYSTENK,active,25 - 34,high school,Male,Completely familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3OV174HQJIJK8,inactive,45 - 54,undergraduate,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AOSO1D81K0ET0,active,Over 55,high school,Male,Completely familiar,None,Counterfactual,Driver,68,ai_exp,positive,SensoryAI
A1AIMKA54UBYIQ,inactive,25 - 34,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A319K0FNHMV2PA,active,25 - 34,graduate,Female,Completely familiar,A little,Counterfactual,Driver,37,ai_exp,positive,LinguisticAI
A1505ZMMJAAZE1,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A11SEWSH1L50W1,active,25 - 34,high school,Female,Completely familiar,Moderate,Counterfactual,Driver,34,ai_exp,positive,LinguisticAI
A2TQ6V8HGK600E,active,35 - 44,graduate,Male,Completely familiar,Extensive,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A1B179AI3LZKWS,inactive,Over 55,undergraduate,Female,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,53,ai_exp,positive,SensoryAI
A89EON3FG28ZW,active,35 - 44,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
ABN6GDFW4N8AK,active,45 - 54,undergraduate,Male,Somewhat familiar,None,Counterfactual,Driver,66,ai_exp,positive,SensoryAI
A3EKKEZ21SGJEC,inactive,Over 55,high school,Female,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,68,ai_exp,positive,LinguisticAI
A2N8OVVRH7JN6V,inactive,35 - 44,graduate,Male,Somewhat familiar,Extensive,Counterfactual,Driver,-72,ai_exp,positive,SensoryAI
AR3EC8BYLLMC1,inactive,45 - 54,undergraduate,Female,Somewhat unfamiliar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A6HRTXXSGJHP6,inactive,25 - 34,high school,Prefer not to say,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A20ASMCESA51U4,active,Over 55,high school,Male,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
AG6JSZQZOT8ZD,inactive,45 - 54,undergraduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A3I55L67X0MWC4,active,45 - 54,graduate,Female,Somewhat familiar,None,Counterfactual,Driver,35,ai_exp,positive,LinguisticAI
A20ASMCESA51U4,active,Over 55,high school,Male,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
AKE4AYF86KJVU,active,18 - 24,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,76,ai_exp,positive,LinguisticAI
A3RIX2H2NYLNC4,inactive,25 - 34,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
AYYBMS4XQJ9AP,inactive,35 - 44,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A18VIO909RWY6D,active,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2LKGF193ZR5JP,inactive,18 - 24,high school,Male,Somewhat familiar,Moderate,Counterfactual,Driver,40,ai_exp,positive,LinguisticAI
A1SHPS9VF0XA6N,inactive,18 - 24,high school,Female,Neither familiar  nor unfamiliar,A little,Counterfactual,Driver,2,ai_exp,positive,SensoryAI
A3PQVDFT21IISU,active,25 - 34,undergraduate,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2FYFCD16Z3PCC,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A1X44PCQAEIQ78,inactive,35 - 44,undergraduate,Male,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,-55,ai_exp,positive,LinguisticAI
A3E76V59BKGKCQ,active,18 - 24,high school,Male,Somewhat familiar,None,Counterfactual,Driver,93,ai_exp,positive,SensoryAI
AFPP36038S720,active,25 - 34,high school,Male,Completely familiar,Moderate,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
AN4P0SU1YSPF2,inactive,45 - 54,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2R25RH05K0B68,inactive,45 - 54,high school,Male,Somewhat unfamiliar,A little,Counterfactual,Driver,68,ai_exp,positive,LinguisticAI
ARJ6SPCZJVARE,active,25 - 34,high school,Male,Completely familiar,A little,Counterfactual,Driver,71,ai_exp,positive,SensoryAI
A2ATWJ898WYDOZ,active,18 - 24,high school,Male,Somewhat familiar,None,Counterfactual,Driver,69,ai_exp,positive,LinguisticAI
A2L9763BW12NLA,inactive,25 - 34,graduate,Female,Somewhat familiar,A little,Counterfactual,Driver,40,ai_exp,positive,SensoryAI
AOJF7CPZVK5U3,inactive,35 - 44,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,68,ai_exp,positive,LinguisticAI
A40O6S62MI2VC,active,35 - 44,high school,Male,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A1C1A02LRDH4CV,active,35 - 44,graduate,Female,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2NVO55DO76R80,active,45 - 54,graduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2S00V7RUU121E,active,35 - 44,graduate,Male,Somewhat familiar,None,Counterfactual,Driver,55,ai_exp,positive,SensoryAI
A330JJZGJL7IG2,inactive,Over 55,graduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A35BPDG8IBBWJZ,inactive,25 - 34,undergraduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A2KDAMD5LF5QIB,active,35 - 44,graduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,48,ai_exp,positive,LinguisticAI
A1635L6G60W2S4,active,45 - 54,undergraduate,Female,Somewhat familiar,Significant,Counterfactual,Driver,47,ai_exp,positive,SensoryAI
A214SYJ4S05Y2A,active,Over 55,graduate,Male,Somewhat familiar,A little,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3CKW6Z31A411C,inactive,35 - 44,undergraduate,Male,Somewhat familiar,Moderate,Counterfactual,Driver,32,ai_exp,positive,LinguisticAI
A2KROBPV0YPE4A,active,Over 55,undergraduate,Female,Somewhat familiar,A little,Counterfactual,Driver,71,ai_exp,positive,LinguisticAI
A72SMXXWH4AOT,active,35 - 44,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A4BILFOXWQ1K1,active,Over 55,graduate,Female,Completely familiar,Moderate,Counterfactual,Driver,-36,ai_exp,positive,SensoryAI
AR39OP4746H4F,inactive,35 - 44,high school,Female,Somewhat familiar,None,Counterfactual,Driver,68,ai_exp,positive,SensoryAI
ATZTNQDBCYYQA,active,35 - 44,graduate,Female,Neither familiar  nor unfamiliar,None,Counterfactual,Driver,60,ai_exp,positive,SensoryAI
A1C1RJJBUKXQL5,inactive,35 - 44,graduate,Male,Somewhat familiar,None,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A3UZVATYJ9BYCW,inactive,25 - 34,undergraduate,Male,Neither familiar  nor unfamiliar,Moderate,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A1HLDOM6JTYYI2,inactive,25 - 34,undergraduate,Male,Somewhat familiar,Significant,Counterfactual,Driver,100,ai_exp,positive,LinguisticAI
A1HYNGG8LZUV47,inactive,25 - 34,high school,Male,Somewhat familiar,None,Counterfactual,Driver,-11,ai_exp,positive,LinguisticAI
A1NGZUXK6DQIIP,active,35 - 44,undergraduate,Male,Somewhat familiar,None,Counterfactual,Driver,33,ai_exp,positive,SensoryAI
A2CJFO19NY4T5R,active,35 - 44,undergraduate,Female,Somewhat unfamiliar,None,Counterfactual,Driver,100,ai_exp,positive,SensoryAI
A2K0L9M1ZZO5C9,active,35 - 44,high school,Female,Somewhat familiar,A little,Counterfactual,Driver,63,ai_exp,positive,LinguisticAI
A2MT5WPIKBKWAU,inactive,25 - 34,high school,Female,Somewhat familiar,A little,Counterfactual,Driver,70,ai_exp,positive,SensoryAI
